342, 295.43, 984.01, 31.10
343, 295.60, 983.99, 31.10
345, 296.20, 983.92, 31.10
346, 295.43, 984.01, 31.10
347, 294.66, 984.10, 31.10
348, 294.58, 984.11, 31.00
349, 296.03, 983.94, 31.00
350, 295.09, 984.05, 31.00
351, 295.17, 984.04, 31.00
352, 296.03, 983.94, 31.00
353, 296.03, 983.94, 31.00
354, 294.92, 984.07, 31.10
356, 293.81, 984.20, 31.10
357, 294.92, 984.07, 31.10
358, 295.60, 983.99, 31.00
359, 296.79, 983.85, 31.00
360, 296.37, 983.90, 31.10
361, 295.77, 983.97, 31.10
362, 295.86, 983.96, 31.10
363, 295.51, 984.00, 31.00
364, 296.28, 983.91, 31.00
365, 295.26, 984.03, 31.00
367, 295.77, 983.97, 31.10
368, 296.28, 983.91, 31.00
369, 295.94, 983.95, 31.00
370, 295.60, 983.99, 31.00
371, 295.94, 983.95, 31.00
372, 296.79, 983.85, 31.00
373, 295.77, 983.97, 31.00
374, 296.03, 983.94, 31.00
375, 295.86, 983.96, 31.10
377, 295.00, 984.06, 31.10
378, 295.35, 984.02, 31.00
379, 295.17, 984.04, 31.00
380, 294.66, 984.10, 31.00
381, 295.00, 984.06, 31.00
382, 295.17, 984.04, 31.10
383, 293.81, 984.20, 31.10
384, 294.24, 984.15, 31.10
385, 294.24, 984.15, 31.10
386, 294.75, 984.09, 31.10
387, 295.35, 984.02, 31.10
389, 294.75, 984.09, 31.10
390, 294.32, 984.14, 31.20
391, 294.07, 984.17, 31.00
392, 294.07, 984.17, 30.90
393, 294.24, 984.15, 30.80
394, 294.49, 984.12, 30.70
395, 294.58, 984.11, 30.60
396, 293.90, 984.19, 30.40
397, 294.07, 984.17, 30.40
399, 294.41, 984.13, 30.30
400, 294.66, 984.10, 30.30
401, 294.32, 984.14, 30.30
402, 293.73, 984.21, 30.40
403, 294.66, 984.10, 30.30
404, 294.15, 984.16, 30.30
405, 293.56, 984.23, 30.20
406, 294.07, 984.17, 30.30
407, 293.47, 984.24, 30.30
408, 294.07, 984.17, 30.30
410, 293.90, 984.19, 30.30
411, 293.98, 984.18, 30.20
412, 294.07, 984.17, 30.20
413, 293.73, 984.21, 30.10
414, 293.73, 984.21, 30.10
415, 293.56, 984.23, 30.00
416, 293.39, 984.25, 29.90
417, 293.98, 984.18, 29.80
418, 293.39, 984.25, 29.80
420, 293.56, 984.23, 29.80
421, 293.64, 984.22, 29.70
422, 293.56, 984.23, 29.70
423, 293.73, 984.21, 29.60
424, 293.30, 984.26, 29.60
425, 293.73, 984.21, 29.60
426, 293.64, 984.22, 29.60
427, 293.47, 984.24, 29.60
428, 293.56, 984.23, 29.70
429, 293.98, 984.18, 29.70
431, 294.92, 984.07, 29.70
432, 294.58, 984.11, 29.80
433, 295.09, 984.05, 29.80
434, 294.32, 984.14, 29.80
435, 296.54, 983.88, 29.80
436, 294.32, 984.14, 29.90
437, 294.66, 984.10, 29.90
438, 294.15, 984.16, 29.90
439, 294.58, 984.11, 29.90
440, 294.49, 984.12, 30.00
442, 294.41, 984.13, 30.00
443, 294.49, 984.12, 30.00
444, 294.24, 984.15, 30.00
445, 295.60, 983.99, 30.00
446, 294.75, 984.09, 30.00
447, 294.41, 984.13, 30.10
448, 294.32, 984.14, 30.10
449, 294.41, 984.13, 30.10
450, 294.75, 984.09, 30.00
451, 293.90, 984.19, 29.90
453, 293.90, 984.19, 30.00
454, 293.64, 984.22, 30.00
455, 293.98, 984.18, 29.90
456, 294.15, 984.16, 29.80
457, 294.32, 984.14, 29.70
458, 294.58, 984.11, 29.70
459, 294.07, 984.17, 29.70
460, 294.41, 984.13, 29.60
461, 294.15, 984.16, 29.60
462, 294.83, 984.08, 29.60
463, 294.66, 984.10, 29.60
465, 294.92, 984.07, 29.70
466, 294.66, 984.10, 29.70
467, 295.60, 983.99, 29.70
468, 294.83, 984.08, 29.80
469, 295.69, 983.98, 29.80
470, 294.24, 984.15, 29.80
471, 295.00, 984.06, 29.90
472, 295.09, 984.05, 29.90
473, 294.49, 984.12, 29.90
474, 294.58, 984.11, 29.90
476, 294.32, 984.14, 29.90
477, 294.58, 984.11, 29.90
478, 294.75, 984.09, 29.90
479, 294.41, 984.13, 30.00
480, 294.24, 984.15, 30.00
481, 294.15, 984.16, 30.00
482, 294.49, 984.12, 30.00
483, 294.15, 984.16, 30.10
484, 294.15, 984.16, 30.10
485, 295.51, 984.00, 30.10
487, 294.92, 984.07, 30.10
488, 294.41, 984.13, 30.10
489, 294.58, 984.11, 30.10
490, 294.07, 984.17, 30.20
491, 294.24, 984.15, 30.20
492, 294.49, 984.12, 30.20
493, 294.92, 984.07, 30.10
494, 294.24, 984.15, 30.10
495, 294.07, 984.17, 30.10
496, 294.32, 984.14, 30.20
498, 295.26, 984.03, 30.10
499, 296.54, 983.88, 30.10
500, 303.18, 983.10, 29.80
501, 298.41, 983.66, 30.10
502, 298.75, 983.62, 30.10
503, 296.45, 983.89, 30.20
504, 296.54, 983.88, 30.20
505, 295.00, 984.06, 30.20
506, 294.83, 984.08, 30.20
507, 294.66, 984.10, 30.20
509, 294.24, 984.15, 30.30
510, 294.83, 984.08, 30.20
511, 293.90, 984.19, 30.20
512, 294.07, 984.17, 30.30
513, 294.07, 984.17, 30.30
514, 294.07, 984.17, 30.20
515, 294.24, 984.15, 30.30
516, 293.90, 984.19, 30.20
517, 294.66, 984.10, 30.20
518, 294.32, 984.14, 30.30
520, 294.58, 984.11, 30.30
521, 294.15, 984.16, 30.30
522, 295.51, 984.00, 30.20
523, 295.51, 984.00, 30.20
524, 295.09, 984.05, 30.20
525, 294.66, 984.10, 30.20
526, 293.90, 984.19, 30.20
527, 293.64, 984.22, 30.20
528, 293.81, 984.20, 30.10
529, 293.56, 984.23, 30.00
531, 293.73, 984.21, 30.00
532, 293.90, 984.19, 30.00
533, 293.39, 984.25, 30.10
534, 294.41, 984.13, 30.00
535, 294.24, 984.15, 30.00
536, 294.07, 984.17, 30.00
537, 294.41, 984.13, 30.00
538, 293.56, 984.23, 29.90
539, 293.90, 984.19, 29.90
540, 293.90, 984.19, 29.90
541, 294.41, 984.13, 30.00
543, 294.41, 984.13, 30.00
544, 294.07, 984.17, 30.10
545, 294.15, 984.16, 30.10
546, 294.32, 984.14, 30.20
547, 294.15, 984.16, 30.20
548, 294.07, 984.17, 30.20
549, 294.07, 984.17, 30.20
550, 294.75, 984.09, 30.30
551, 294.41, 984.13, 30.30
552, 294.41, 984.13, 30.30
554, 294.83, 984.08, 30.30
555, 294.58, 984.11, 30.30
556, 294.75, 984.09, 30.30
557, 294.41, 984.13, 30.40
558, 294.41, 984.13, 30.40
559, 294.41, 984.13, 30.40
560, 295.00, 984.06, 30.40
561, 294.66, 984.10, 30.40
562, 294.41, 984.13, 30.50
563, 294.66, 984.10, 30.50
565, 294.75, 984.09, 30.50
566, 294.41, 984.13, 30.50
567, 294.41, 984.13, 30.50
568, 294.75, 984.09, 30.50
569, 294.83, 984.08, 30.50
570, 294.07, 984.17, 30.60
571, 294.66, 984.10, 30.60
572, 294.75, 984.09, 30.60
573, 294.32, 984.14, 30.60
574, 294.07, 984.17, 30.60
575, 294.41, 984.13, 30.60
577, 294.24, 984.15, 30.60
578, 294.32, 984.14, 30.60
579, 294.07, 984.17, 30.60
580, 293.98, 984.18, 30.70
581, 294.07, 984.17, 30.70
582, 294.49, 984.12, 30.70
583, 294.15, 984.16, 30.70
584, 294.07, 984.17, 30.70
585, 294.49, 984.12, 30.70
586, 293.73, 984.21, 30.70
